ride_id,pickup,destination,date,time,distance,vehicleType,base_fare,traffic,weather,final_fare
f9492056-9b5e-43e6-b348-36416b333bde,"Khambhaliya, Jamnagar",Nadiad Bus Stand,2024-09-06,06:10,46.3,moto,926.0,Medium,Rainy,1069.53
5500c836-86ae-4eb7-a872-e196fce3eae1,Ahmedabad Railway Station,Surat Airport,2024-02-03,00:48,43.2,moto,864.0,Medium,Stormy,1045.44
916c98c4-97df-4fd2-9328-9fdabc702b2c,"Adajan, Surat",Surat Airport,2024-09-20,05:56,8.1,auto,121.5,High,Clear,145.8
80496e23-61c8-4c04-9288-66560686619f,Surat Airport,"Gota, Ahmedabad",2024-02-18,01:52,10.4,bike,104.0,High,Clear,124.8
916c11ba-134d-45d2-8d14-426de45a656f,"Gota, Ahmedabad","Varachha, Surat",2024-09-23,23:14,42.4,moto,848.0,High,Rainy,1068.48
3de22a28-b99e-4569-88bb-ac63081f2701,Surat Airport,"Khambhaliya, Jamnagar",2024-09-25,02:40,48.9,moto,978.0,High,Clear,1173.6
8f9e6a22-fb29-47f3-a14f-eae31ec8dbb5,"Khambhaliya, Jamnagar",Surat Airport,2024-10-01,21:15,25.8,auto,387.0,High,Rainy,487.62
062a4ee2-365f-4086-8547-b383e2853584,Ahmedabad Railway Station,"Varachha, Surat",2024-09-01,19:25,17.1,bike,171.0,Medium,Rainy,197.51
ffa6ab2f-627f-4bc4-a309-3983019dcfa1,"CG Road, Ahmedabad","Adajan, Surat",2024-01-20,22:35,48.1,moto,962.0,High,Stormy,1269.84
4352f202-4000-4176-8440-1f00e557317b,"Adajan, Surat","CG Road, Ahmedabad",2024-07-13,22:32,8.0,bike,80.0,Low,Stormy,88.0
34d5035d-3167-49dd-9507-385cd10d5822,Surat Airport,Ahmedabad Railway Station,2024-06-09,00:04,24.4,auto,366.0,High,Rainy,461.16
c2f53a7c-f989-4204-bb2f-104d8a49d0db,Nadiad Bus Stand,"Adajan, Surat",2024-01-24,21:51,6.4,auto,96.0,High,Clear,115.2
029c7b92-7828-4216-8c90-464846e3dd28,Jamnagar Railway Station,Nadiad Junction,2024-04-29,22:37,1.5,bike,15.0,High,Stormy,19.8
167b68d1-560f-4049-b4de-401ba3cafd5f,Surat Airport,"Khambhaliya, Jamnagar",2024-08-11,17:41,34.9,moto,698.0,Low,Rainy,732.9
056f6802-3b83-4e39-9260-89fb4df9177b,Nadiad Junction,"CG Road, Ahmedabad",2024-09-16,14:11,25.3,moto,506.0,High,Rainy,637.56
f7fce76d-4a18-43e5-ac9b-cfcfe493d563,"Varachha, Surat",Nadiad Junction,2024-12-15,14:45,30.2,auto,453.0,Low,Rainy,475.65
6c8e5b11-beba-476c-bc3d-91c5aaf13a9b,"Varachha, Surat","Adajan, Surat",2024-10-07,03:07,26.2,moto,524.0,Medium,Stormy,634.04
57a8bef2-da5b-4833-8db9-1e740b5b9e07,"CG Road, Ahmedabad",Surat Airport,2024-02-17,13:06,39.7,auto,595.5,Medium,Stormy,720.56
dc8a2c80-f7f2-4ef4-bc8b-5b210fc98b9b,"Adajan, Surat",Jamnagar Railway Station,2024-07-29,09:59,1.1,bike,11.0,High,Rainy,13.86
17b149a4-c7db-40a7-9dfb-a52c1a20665f,Surat Airport,"Varachha, Surat",2024-06-11,12:48,10.5,bike,105.0,High,Rainy,132.3
c8d75e60-87ca-43b6-92e1-f0f38ced14be,Surat Airport,"Gota, Ahmedabad",2024-09-18,22:06,43.8,moto,876.0,High,Rainy,1103.76
81eec9a2-fa07-4314-939a-04564d48fe12,Nadiad Bus Stand,"Adajan, Surat",2024-04-03,11:41,26.6,moto,532.0,High,Rainy,670.32
80274664-601a-4c26-9e3e-2242b4740b65,Nadiad Bus Stand,"Adajan, Surat",2024-03-18,12:02,24.2,moto,484.0,High,Rainy,609.84
a58a8ced-1373-44ec-837b-d747dcd92219,"Khambhaliya, Jamnagar",Jamnagar Railway Station,2024-04-17,22:59,9.3,bike,93.0,Low,Rainy,97.65
e0d29f52-a778-497a-9b42-c269ee36bd63,Surat Airport,"Varachha, Surat",2024-08-26,03:10,10.4,auto,156.0,High,Clear,187.2
de675af3-6fee-45fd-8b8b-0af20bb17731,"Gota, Ahmedabad",Nadiad Bus Stand,2024-03-24,08:00,12.8,auto,192.0,Low,Rainy,201.6
8fd80685-83f8-4f65-a789-8c6a87af6601,"Gota, Ahmedabad","Khambhaliya, Jamnagar",2024-02-25,08:26,24.2,moto,484.0,Medium,Stormy,585.64
3d0eba8b-6936-45ad-8fab-93c7702ebebe,Nadiad Junction,Ahmedabad Railway Station,2024-02-19,16:37,11.8,bike,118.0,Medium,Clear,129.8
c65835c4-e770-4ad7-ab16-b1e252de31a6,"Khambhaliya, Jamnagar",Ahmedabad Railway Station,2024-12-21,21:20,12.2,auto,183.0,High,Stormy,241.56
9fa5e515-eca7-4313-a511-ed044a49deff,Jamnagar Railway Station,Ahmedabad Railway Station,2024-03-15,08:36,26.9,auto,403.5,Medium,Clear,443.85
6223495f-2849-4eeb-8e6a-cc719f7c7235,"Varachha, Surat",Nadiad Bus Stand,2024-06-26,06:48,30.7,moto,614.0,Medium,Rainy,709.17
636bea6f-83ca-4d04-bafe-7ed8c09327eb,Nadiad Bus Stand,"Adajan, Surat",2024-01-13,17:03,12.4,bike,124.0,High,Clear,148.8
1bb0f584-c17e-475f-a169-46348e8cfb94,"Khambhaliya, Jamnagar","Gota, Ahmedabad",2024-08-05,19:26,30.3,moto,606.0,High,Rainy,763.56
949c5956-eb4c-41d6-8a30-3d6732783d68,Surat Airport,Jamnagar Railway Station,2024-12-30,08:36,6.1,bike,61.0,High,Rainy,76.86
ab1f71d6-27a5-4439-8ea9-c8efb8a1b833,"Adajan, Surat","CG Road, Ahmedabad",2024-03-09,15:55,48.6,moto,972.0,Low,Rainy,1020.6
5214600f-c7aa-4a84-a06d-19aaf6e4dfc9,Nadiad Bus Stand,Surat Airport,2024-06-22,02:53,3.3,auto,49.5,Medium,Stormy,59.9
285fc27e-2630-4dff-a867-cfe9cefb6052,Surat Airport,Nadiad Bus Stand,2024-11-20,03:35,28.3,moto,566.0,High,Stormy,747.12
248834a5-6430-4e3a-a8ef-07146ce21feb,Surat Airport,"Adajan, Surat",2024-03-17,08:34,12.2,auto,183.0,Low,Clear,183.0
026a769e-6da0-416a-8da2-921ab3a31d6c,Nadiad Junction,Surat Airport,2024-10-01,13:50,9.6,bike,96.0,Low,Clear,96.0
0c773689-7978-4c91-93c6-587c9900db0d,Ahmedabad Railway Station,"Varachha, Surat",2024-11-20,06:52,10.4,bike,104.0,High,Rainy,131.04
44e2cf9c-0b2f-487b-a7e4-278de2dbe8e6,"CG Road, Ahmedabad","Khambhaliya, Jamnagar",2024-07-18,20:35,31.9,auto,478.5,Low,Clear,478.5
14567c36-b5f5-4b54-9fd7-ff61ae7429ff,"Gota, Ahmedabad","Khambhaliya, Jamnagar",2024-10-24,13:49,15.6,bike,156.0,High,Stormy,205.92
7de9a840-efb0-4810-893e-b3fe8301f09c,"Varachha, Surat","Khambhaliya, Jamnagar",2024-09-10,06:29,32.3,moto,646.0,Low,Clear,646.0
42467343-e1fa-4fd5-9df2-60eb784053df,Jamnagar Railway Station,"CG Road, Ahmedabad",2024-08-23,03:53,37.3,moto,746.0,High,Rainy,939.96
9b22df5e-d2a7-4dc9-9ef3-20346796f4c7,Nadiad Bus Stand,Jamnagar Railway Station,2024-08-27,09:55,35.9,auto,538.5,Medium,Rainy,621.97
450f0e9d-0cb8-4176-9385-1955fb7a8169,Jamnagar Railway Station,Nadiad Bus Stand,2024-09-01,20:20,14.7,auto,220.5,High,Clear,264.6
98fc870e-d48b-4c24-9353-3c586a0870e9,"Varachha, Surat","CG Road, Ahmedabad",2024-11-07,12:57,32.5,auto,487.5,Medium,Clear,536.25
461447a4-4078-410b-8ab6-b3d3f3563858,"CG Road, Ahmedabad","Gota, Ahmedabad",2024-03-12,00:21,4.4,auto,66.0,Medium,Clear,72.6
22328c5e-9a74-4eda-a876-f95265fa6d7f,Nadiad Junction,Ahmedabad Railway Station,2024-07-28,20:53,1.4,auto,21.0,Low,Stormy,23.1
9fd9c0c7-4b1e-43d5-b4dc-313759a3f2c9,"Khambhaliya, Jamnagar",Ahmedabad Railway Station,2024-11-09,01:17,20.9,moto,418.0,Low,Rainy,438.9
1e04dbd0-d899-412f-be78-5b4e4b10a7b7,Ahmedabad Railway Station,Surat Airport,2024-11-10,00:23,17.3,bike,173.0,High,Clear,207.6
eaecf882-5919-42b4-a6a8-78f81c4c03e7,"Varachha, Surat","CG Road, Ahmedabad",2024-09-30,03:16,18.3,bike,183.0,High,Stormy,241.56
95d97270-828b-460d-bd45-0191023a2d22,"CG Road, Ahmedabad",Nadiad Bus Stand,2024-12-29,10:06,11.4,bike,114.0,Medium,Rainy,131.67
a6254a1a-45d7-49f4-b2d6-d4191fa10c46,"Adajan, Surat",Ahmedabad Railway Station,2024-07-10,17:48,14.2,bike,142.0,Medium,Rainy,164.01
2be4f4c4-aa9e-4a2b-ae35-895a536924bd,Nadiad Junction,Surat Airport,2024-05-13,19:48,4.7,auto,70.5,Low,Stormy,77.55
3ed7397c-642e-40e7-8265-4b17bf8f94cc,"CG Road, Ahmedabad",Nadiad Bus Stand,2024-03-18,19:53,14.4,auto,216.0,Low,Rainy,226.8
317764ca-f845-49ce-821c-8d6738b5f684,"Khambhaliya, Jamnagar",Surat Airport,2024-05-17,22:03,39.3,moto,786.0,High,Clear,943.2
99e08961-0ce6-47e0-893d-4e8ee104c87d,Jamnagar Railway Station,Nadiad Junction,2024-08-28,10:41,38.9,auto,583.5,Medium,Clear,641.85
e3c47720-4423-4fe9-b083-387c75635f7a,"Gota, Ahmedabad",Nadiad Junction,2024-07-19,18:17,25.7,auto,385.5,High,Stormy,508.86
a5954fa3-8f1e-46d3-8b7c-a3a2c7c22be6,Nadiad Bus Stand,Nadiad Junction,2024-06-26,09:17,29.4,moto,588.0,Medium,Rainy,679.14
dd9cbda5-c3fd-45fa-afc4-5ce90f3a0912,Jamnagar Railway Station,Nadiad Junction,2024-11-24,17:08,41.1,moto,822.0,High,Stormy,1085.04
8105c2af-fcda-4986-ae18-a9e928fd429f,"CG Road, Ahmedabad",Nadiad Junction,2024-03-01,19:06,34.2,auto,513.0,Low,Clear,513.0
9c06bac1-0e52-4e93-987b-2a2825980d44,"Adajan, Surat",Nadiad Bus Stand,2024-03-23,23:15,25.0,auto,375.0,High,Stormy,495.0
d1c52408-20bc-4e28-868a-7adbcc775f40,Ahmedabad Railway Station,Surat Airport,2024-06-14,11:23,13.7,bike,137.0,Medium,Rainy,158.24
2548468d-4ef0-434b-8cff-9b8b8b4c29be,"Varachha, Surat","CG Road, Ahmedabad",2024-10-23,13:48,12.3,bike,123.0,High,Clear,147.6
fb593cc1-9407-4eef-b94c-af99be089867,"Adajan, Surat",Ahmedabad Railway Station,2024-01-21,03:28,33.9,moto,678.0,High,Clear,813.6
eb65ec2b-d84a-4dbd-8889-5504b19dd1df,Surat Airport,Nadiad Junction,2024-06-18,09:24,34.5,moto,690.0,High,Clear,828.0
98ca5095-c376-40a1-96b4-76e940529b23,Nadiad Bus Stand,"CG Road, Ahmedabad",2024-02-02,09:55,18.3,auto,274.5,Medium,Clear,301.95
d23b3e03-2a3e-4e13-80ae-7e8b68bbcc0e,"Adajan, Surat",Nadiad Bus Stand,2024-02-08,04:31,27.5,auto,412.5,Low,Stormy,453.75
cf94259f-dcdd-4557-a08b-036411108796,"Adajan, Surat",Nadiad Bus Stand,2024-04-16,03:07,14.4,bike,144.0,Medium,Clear,158.4
2e21f045-b1ef-4bda-a63e-f1173b6baa3c,"Varachha, Surat",Surat Airport,2024-10-05,20:36,6.3,bike,63.0,High,Rainy,79.38
5c192527-16ee-4d91-b9ff-e4ecc06b0e9b,Nadiad Junction,"Gota, Ahmedabad",2024-12-01,20:04,7.0,auto,105.0,High,Clear,126.0
0873f12f-5621-4b58-a35f-eeeef3287e5a,"Khambhaliya, Jamnagar","Gota, Ahmedabad",2024-09-04,16:02,11.9,bike,119.0,High,Stormy,157.08
adebdd07-3166-4bc9-b865-fbd065cc216e,"Adajan, Surat",Nadiad Junction,2024-04-01,02:21,2.7,bike,27.0,High,Stormy,35.64
c7edb138-e9b0-477d-835d-784735b39acd,Nadiad Junction,"Khambhaliya, Jamnagar",2024-09-19,18:11,11.7,bike,117.0,Low,Rainy,122.85
fa8a1a81-68eb-4735-b48b-d34f0aabe3f4,Nadiad Junction,"CG Road, Ahmedabad",2024-04-10,06:57,49.2,moto,984.0,High,Stormy,1298.88
1c8c8954-d0e6-4a76-a35b-d43c9b01e99c,Nadiad Bus Stand,"Varachha, Surat",2024-09-11,08:01,15.2,auto,228.0,Low,Clear,228.0
fc59ed06-4047-4858-92dc-ebc9f9acc533,"CG Road, Ahmedabad","Varachha, Surat",2024-03-19,10:45,12.9,auto,193.5,Low,Stormy,212.85
b8c5e053-655c-4255-9dd3-16e21f25c15c,"Gota, Ahmedabad","Varachha, Surat",2024-11-28,04:06,5.3,bike,53.0,High,Clear,63.6
1ff532c7-53c7-4d59-884a-3073a4c251f1,"Adajan, Surat",Surat Airport,2024-02-09,22:25,27.4,auto,411.0,Low,Rainy,431.55
c851b6b2-15e4-4951-8d59-393fee75d377,"Adajan, Surat","Khambhaliya, Jamnagar",2024-03-09,14:18,18.4,auto,276.0,High,Stormy,364.32
cdfdb472-13a9-421f-a42a-60b4cb0cef7e,Jamnagar Railway Station,Surat Airport,2024-10-28,15:41,27.5,auto,412.5,Medium,Rainy,476.44
4e0e7ba6-292b-425e-8241-3322a76b8ebb,"CG Road, Ahmedabad",Surat Airport,2024-11-27,01:02,29.5,moto,590.0,Medium,Rainy,681.45
275b4547-578d-4399-802d-3c56f9c8f80a,Surat Airport,"Varachha, Surat",2024-11-21,03:52,7.1,bike,71.0,Medium,Rainy,82.01
90abe3ae-a105-4f83-bbf7-894d138384cc,"Khambhaliya, Jamnagar","Adajan, Surat",2024-09-09,04:06,5.1,auto,76.5,High,Rainy,96.39
ea101d98-3102-4917-8b48-0cac923c5023,Surat Airport,Nadiad Junction,2024-01-06,17:13,1.9,auto,28.5,Medium,Stormy,34.49
5817b5b0-d215-4b06-a18e-5e20927f33f3,"Gota, Ahmedabad",Nadiad Bus Stand,2024-03-10,09:04,21.3,auto,319.5,Low,Clear,319.5
4d3bfde2-1214-4af2-b5ca-27867a493298,"Gota, Ahmedabad",Ahmedabad Railway Station,2024-07-08,04:46,43.5,moto,870.0,Low,Rainy,913.5
e7041634-401f-4b9f-a523-8755438987e9,"CG Road, Ahmedabad","Adajan, Surat",2024-05-10,03:34,30.0,auto,450.0,High,Stormy,594.0
1a0c79ec-fab2-461d-8360-40ee4b488724,Surat Airport,"Varachha, Surat",2024-02-15,17:42,44.8,moto,896.0,High,Rainy,1128.96
8bb9da10-7f65-48af-bf8b-484b359fba1e,"Adajan, Surat","Varachha, Surat",2024-12-14,17:16,15.8,auto,237.0,High,Stormy,312.84
a10c5e29-dcc7-4a3a-b5c7-1ef5e4348752,Surat Airport,"Varachha, Surat",2024-04-11,06:37,17.5,bike,175.0,High,Stormy,231.0
cbd22603-13be-4c87-bb9d-ad686f52ad39,Nadiad Bus Stand,"Varachha, Surat",2024-02-25,08:31,47.0,moto,940.0,Medium,Stormy,1137.4
c4b91557-183e-49b0-99b6-1f81831c08b5,"Varachha, Surat",Nadiad Junction,2024-09-12,09:37,19.2,bike,192.0,High,Rainy,241.92
d6e4ddb1-2b59-4605-9b9f-3160640788d1,"Varachha, Surat",Jamnagar Railway Station,2024-03-18,04:25,27.7,moto,554.0,Low,Rainy,581.7
792aa23b-31a2-4337-a505-a7d141abec9b,"Khambhaliya, Jamnagar",Jamnagar Railway Station,2024-12-15,06:32,25.6,auto,384.0,Medium,Stormy,464.64
4889103a-e89d-4d07-bd7d-9c4094f0a0d8,Nadiad Junction,"Adajan, Surat",2024-04-06,06:32,6.2,bike,62.0,Medium,Clear,68.2
3fa5693d-a6d1-4245-911b-30c3236be879,Nadiad Junction,"Khambhaliya, Jamnagar",2024-01-05,10:00,24.8,moto,496.0,Medium,Rainy,572.88
27f24ee3-74be-4e2c-bfb2-bfa57d996581,"CG Road, Ahmedabad",Ahmedabad Railway Station,2024-10-22,15:50,27.2,moto,544.0,High,Rainy,685.44
b553924a-e732-4214-8484-b1d3a555d32d,Jamnagar Railway Station,"Adajan, Surat",2024-12-11,22:00,4.5,bike,45.0,High,Clear,54.0
93dfab77-a81b-4f26-b3ed-bf653b743ada,Ahmedabad Railway Station,Surat Airport,2024-12-19,04:44,22.6,moto,452.0,Low,Clear,452.0
d0a788d2-b903-4386-b355-d309f594c6f7,Nadiad Junction,Jamnagar Railway Station,2024-11-23,18:57,14.0,bike,140.0,Medium,Clear,154.0
53ed5b4c-99d4-434e-a1eb-1d2708460d23,Jamnagar Railway Station,"Khambhaliya, Jamnagar",2024-06-20,20:33,10.4,bike,104.0,High,Clear,124.8
e7d656bf-7ee9-404d-b545-ead888b47598,Surat Airport,"Varachha, Surat",2024-04-20,09:45,31.4,moto,628.0,Medium,Clear,690.8
9ca8f102-96f4-4c97-8ff0-0792633ca367,"Gota, Ahmedabad",Nadiad Junction,2024-04-18,06:48,35.0,moto,700.0,Low,Rainy,735.0
4711e784-3dfe-4f91-9ee6-5bd762737854,"Adajan, Surat",Surat Airport,2024-02-04,07:34,15.1,bike,151.0,Low,Clear,151.0
3acc8eb2-a866-48bf-b53f-ee507540f02a,Jamnagar Railway Station,"Varachha, Surat",2024-08-13,05:04,17.5,auto,262.5,High,Clear,315.0
ce075b12-a4a1-4588-97f6-83086c42c909,Ahmedabad Railway Station,"CG Road, Ahmedabad",2024-12-09,22:05,46.7,moto,934.0,Low,Stormy,1027.4
d9f478e5-98b5-4f47-92a0-ae3e197e2e97,"CG Road, Ahmedabad",Nadiad Junction,2024-06-20,19:52,23.2,auto,348.0,Medium,Rainy,401.94
3f47545b-b891-4169-b617-48e8f46f7619,Nadiad Bus Stand,"Adajan, Surat",2024-11-14,12:41,24.7,auto,370.5,High,Rainy,466.83
041e5a39-3a59-4106-a8aa-0d2a59526f90,"Khambhaliya, Jamnagar",Nadiad Junction,2024-12-12,08:37,3.9,bike,39.0,High,Stormy,51.48
527e7dc5-ed28-4c1d-93ca-143398d2b43e,Surat Airport,Ahmedabad Railway Station,2024-12-21,07:50,36.6,moto,732.0,High,Rainy,922.32
e7ac4772-619e-436d-93c8-92237242586a,Jamnagar Railway Station,Nadiad Bus Stand,2024-07-29,17:26,6.7,bike,67.0,Low,Stormy,73.7
e3b03908-bc92-4864-820e-f6c3f52d66d4,"Gota, Ahmedabad","Varachha, Surat",2024-12-15,07:06,11.4,bike,114.0,Medium,Clear,125.4
604f9117-541b-4200-aa79-dfeaf6c82aa0,"Varachha, Surat","Adajan, Surat",2024-01-20,22:51,46.5,moto,930.0,High,Rainy,1171.8
abda6309-b64c-4b0e-9c4f-93f0c7a7c30d,Nadiad Junction,"Varachha, Surat",2024-11-06,03:34,16.4,auto,246.0,High,Stormy,324.72
0b89a4b5-2ec9-47d1-94a3-8d39b39e18aa,Jamnagar Railway Station,"Adajan, Surat",2024-09-26,11:01,19.3,bike,193.0,Low,Stormy,212.3
f1af7155-6fa4-4e5c-909b-07a136893831,"Khambhaliya, Jamnagar","Adajan, Surat",2024-11-19,20:36,34.7,auto,520.5,Medium,Stormy,629.81
7a9711ba-f8ae-45b8-8431-621d31d74e69,"CG Road, Ahmedabad","Varachha, Surat",2024-07-31,01:52,46.6,moto,932.0,High,Rainy,1174.32
5e7c0022-6dab-4c0c-9ee4-a9d2e8cbafa9,Jamnagar Railway Station,"Khambhaliya, Jamnagar",2024-04-26,22:07,26.6,auto,399.0,Medium,Stormy,482.79
42be391d-f886-4e8e-9393-106e12d335b5,"Adajan, Surat","CG Road, Ahmedabad",2024-10-22,19:48,29.3,moto,586.0,Medium,Stormy,709.06
2dd6bf62-f297-4542-97b2-0155614298c9,Ahmedabad Railway Station,Jamnagar Railway Station,2024-05-07,13:46,20.2,auto,303.0,High,Stormy,399.96
ab766900-4ff8-4878-9ed7-efe8faaeeee0,Surat Airport,Jamnagar Railway Station,2024-03-05,09:21,5.0,bike,50.0,High,Rainy,63.0
1615105d-5a84-4e86-b53c-58ae35ce8fc0,Jamnagar Railway Station,"CG Road, Ahmedabad",2024-10-11,03:14,11.4,bike,114.0,Low,Stormy,125.4
2b324535-639d-4bb1-81ee-9c7b8d29ed53,"Gota, Ahmedabad",Jamnagar Railway Station,2024-04-05,22:19,16.0,auto,240.0,High,Rainy,302.4
c8fe6321-c628-4089-82c8-1d86a2672761,"Varachha, Surat",Jamnagar Railway Station,2024-07-25,21:20,25.4,auto,381.0,Low,Rainy,400.05
202ceb5a-bc7a-4b88-819c-183fbcf10ce9,"CG Road, Ahmedabad",Nadiad Junction,2024-09-16,19:43,2.5,bike,25.0,Low,Rainy,26.25
47d6b923-2943-48b7-9f67-435d679cf5d1,Surat Airport,"Gota, Ahmedabad",2024-02-10,08:57,28.3,auto,424.5,High,Stormy,560.34
e5df402f-1686-4277-9429-e47fd822eec9,Jamnagar Railway Station,"Varachha, Surat",2024-07-23,15:47,8.1,auto,121.5,Low,Rainy,127.58
db67c474-b6a8-4ab6-8b59-2922f3eacd61,Ahmedabad Railway Station,Nadiad Junction,2024-03-16,05:35,18.9,bike,189.0,High,Stormy,249.48
6dfa17e6-f0b3-4bba-b7a9-e0ed98dc1b73,Nadiad Junction,"Varachha, Surat",2024-11-30,17:00,37.9,moto,758.0,Medium,Clear,833.8
c714825a-53b8-4d8d-ad8f-fc9f501b7b97,Nadiad Junction,Jamnagar Railway Station,2024-04-18,04:35,9.8,bike,98.0,High,Rainy,123.48
f22974f6-f3f9-4473-b2cc-9548ba92b5fe,"Khambhaliya, Jamnagar",Ahmedabad Railway Station,2024-12-01,05:06,37.5,auto,562.5,High,Clear,675.0
421dbcef-78ca-4773-9e7d-ba2d521744f9,Nadiad Junction,"Gota, Ahmedabad",2024-06-25,03:04,22.9,moto,458.0,Medium,Clear,503.8
5349b9c2-f1a2-48ed-9fe9-0444e343ab6f,"Khambhaliya, Jamnagar",Ahmedabad Railway Station,2024-01-21,16:54,8.4,bike,84.0,Medium,Rainy,97.02
33e0477e-7abb-4925-a458-c6e3595086b6,Nadiad Bus Stand,Jamnagar Railway Station,2024-05-06,13:48,12.5,bike,125.0,High,Stormy,165.0
0d00306d-08bb-424a-a1dc-0cfd931b4e55,"Gota, Ahmedabad",Nadiad Bus Stand,2024-12-22,10:02,28.4,auto,426.0,Low,Rainy,447.3
74eae7aa-c211-4d70-a771-0f779c26161f,"Khambhaliya, Jamnagar",Jamnagar Railway Station,2024-06-13,16:07,22.6,moto,452.0,Medium,Clear,497.2
a600639f-bdcb-493a-b0af-fa064fad68a7,"Varachha, Surat","CG Road, Ahmedabad",2024-05-25,20:26,12.8,auto,192.0,Medium,Clear,211.2
a17e7c55-ce94-4a73-b350-c70a6ff531fd,Nadiad Junction,Ahmedabad Railway Station,2024-12-29,19:43,6.4,bike,64.0,High,Clear,76.8
f53c5dc9-6f61-456a-af99-025ef1ca822b,Ahmedabad Railway Station,Jamnagar Railway Station,2024-10-22,03:29,45.1,moto,902.0,High,Clear,1082.4
345b15c7-9829-4daa-821f-500d2f493520,"Khambhaliya, Jamnagar","Gota, Ahmedabad",2024-09-09,11:44,19.4,auto,291.0,Low,Clear,291.0
53822d17-7b13-43c3-bbe5-93802e8df2d6,"Gota, Ahmedabad","CG Road, Ahmedabad",2024-11-07,00:52,35.8,auto,537.0,Medium,Clear,590.7
ab3debb4-9a67-4f5a-b1fb-10a02e685128,"Khambhaliya, Jamnagar",Surat Airport,2024-06-08,20:38,21.3,moto,426.0,High,Rainy,536.76
0056c292-05a1-4122-a8f8-70f576d38965,Ahmedabad Railway Station,Nadiad Junction,2024-03-29,13:45,1.9,bike,19.0,High,Stormy,25.08
50aa2d63-a930-40c8-8ce9-130a47976982,"Khambhaliya, Jamnagar",Ahmedabad Railway Station,2024-05-26,12:57,3.5,bike,35.0,Low,Stormy,38.5
8b4ddd06-8f41-46a7-ae96-5334ec27944c,"Khambhaliya, Jamnagar",Jamnagar Railway Station,2024-04-28,21:39,9.9,bike,99.0,Low,Rainy,103.95
c930e084-b17b-4760-8db2-dcd205af448d,Nadiad Bus Stand,"Gota, Ahmedabad",2024-09-27,11:18,8.3,bike,83.0,High,Clear,99.6
5a7ee201-6cf1-4491-815e-836ae3898335,"Adajan, Surat","Khambhaliya, Jamnagar",2024-06-21,01:10,20.7,moto,414.0,Medium,Clear,455.4
b77cfb1b-6bf1-410f-b5bb-c8f6c2b0b0d0,"Adajan, Surat","CG Road, Ahmedabad",2024-08-16,19:54,35.3,moto,706.0,Medium,Clear,776.6
6135444a-eb40-41e5-a76e-1d761e8ce549,Nadiad Junction,"Adajan, Surat",2024-02-17,02:52,9.0,bike,90.0,High,Stormy,118.8
49198376-bae9-4835-9f8e-cc4b620f9275,"Adajan, Surat",Surat Airport,2024-02-17,04:16,19.6,bike,196.0,Medium,Clear,215.6
7472cf47-60f2-4722-a852-2ae0da48e15f,Ahmedabad Railway Station,Nadiad Bus Stand,2024-11-08,19:54,30.1,moto,602.0,High,Clear,722.4
b0a9f5f5-f7de-4713-8d4a-6ab13c9da84a,Jamnagar Railway Station,"CG Road, Ahmedabad",2024-05-15,13:27,18.1,bike,181.0,Medium,Rainy,209.06
ce5e9fe4-e3e5-4c59-9f48-799dc48578f1,Ahmedabad Railway Station,"Khambhaliya, Jamnagar",2024-01-10,00:02,23.5,moto,470.0,Medium,Clear,517.0
90a1cce9-3284-43dd-844f-1f2ec32bdf79,"Gota, Ahmedabad","Varachha, Surat",2024-06-22,18:14,6.1,bike,61.0,High,Rainy,76.86
c74e700f-4cf3-431c-8d82-a2a818149e22,"Varachha, Surat",Nadiad Junction,2024-10-06,13:13,16.2,auto,243.0,Low,Clear,243.0
19876ac4-fd53-4af5-8a47-7692f00fe371,Surat Airport,"Khambhaliya, Jamnagar",2024-02-22,16:00,28.5,moto,570.0,Medium,Stormy,689.7
837a435e-38ae-4dba-a464-e6d7074ea84c,"Varachha, Surat",Surat Airport,2024-09-08,23:41,45.5,moto,910.0,Medium,Clear,1001.0
325fb003-16a8-4fad-bfa1-3d2f936e208c,"Khambhaliya, Jamnagar",Ahmedabad Railway Station,2024-06-13,04:48,48.4,moto,968.0,Low,Clear,968.0
d4d0ca44-2c72-4978-ad60-06b87eadeac6,"Adajan, Surat",Nadiad Junction,2024-10-12,19:16,1.9,bike,19.0,High,Stormy,25.08
ba865a83-61f7-4b4d-94ce-f5d40f5bdfe0,"CG Road, Ahmedabad",Jamnagar Railway Station,2024-11-17,19:42,4.1,auto,61.5,High,Rainy,77.49
cd46b9cb-74d2-43e7-b944-21295f43cfab,Jamnagar Railway Station,"CG Road, Ahmedabad",2024-11-11,11:35,20.7,moto,414.0,High,Clear,496.8
8823c197-1b6f-4719-bdf0-4a1157a62079,"Gota, Ahmedabad",Surat Airport,2024-10-12,13:04,15.4,bike,154.0,Low,Rainy,161.7
c80a95a9-b208-42a2-a218-54767e13dbce,Nadiad Bus Stand,"Adajan, Surat",2024-08-13,08:55,34.3,moto,686.0,Medium,Clear,754.6
822d96a1-afb0-4b9c-a6d1-ff4557cc821c,Ahmedabad Railway Station,"Varachha, Surat",2024-09-04,02:26,5.0,bike,50.0,High,Rainy,63.0
f3147388-de5b-48f1-bab2-3bbb9f251cf4,Nadiad Junction,"Adajan, Surat",2024-04-22,19:04,19.7,auto,295.5,Medium,Rainy,341.3
